"Step","optimizer: adamx - gamma","optimizer: adamx - gamma__MIN","optimizer: adamx - gamma__MAX"
"4685","1.0629185838358743","0.9857234741960254","1.1342470603329795"
"4686","1.0182033342974528","0.916332312992641","1.0799116449696677"
"4687","1.1414282066481456","0.9539606273174286","1.265309453010559"
"4688","1.029285214628492","0.8962325496332986","1.1511050590447016"
"4689","1.0516693575041636","0.953793500150953","1.1100046038627625"
"4690","1.084145153420312","0.9484200988497052","1.18378347158432"
"4691","1.0380971814904894","0.9697404972144535","1.093218126467296"
"4692","1.1081459028380258","0.9676712197916848","1.2227536227021898"
"4693","1.0569499716872262","0.9164903632232121","1.245327012879508"
"4694","1.080342498563585","1.055495913539614","1.105336185012545"
"4695","1.165457674435207","1.0557559771197182","1.2351915964058466"
"4696","0.9950253580297743","0.9633190717015948","1.0376186881746565"
"4697","1.1007170194671267","0.9942673785345895","1.1571474501064845"
"4698","1.185238595519747","1.0666822152478355","1.3500292130878992"
"4699","1.1874572109608423","1.050673931837082","1.2815009355545044"
"4700","1.066856753258478","0.87777293579919","1.1806191333702631"
"4701","1.172237393401918","1.123918171439852","1.2371991106442042"
"4702","1.0372024731976646","0.9369252579552787","1.1451151200703211"
"4703","1.0100742521740143","0.8777404172079903","1.2419057616165705"
"4704","1.1229429656550998","1.0906672733170646","1.1737935926233019"
"4705","1.047003693523861","1.0210847003119332","1.0804144399506705"
"4706","1.0310819205783661","1.0116291514464788","1.0596335061958857"
"4707","1.1291045745213826","1.0315945914813451","1.1866592935153417"
"4708","1.067986515306291","0.9992852679320744","1.1316533173833574"
"4709","1.1497808212325686","1.0296581770692552","1.2433787371431078"
"4710","1.1393534200532096","1.0947706656796592","1.1701436383383614"
"4711","1.0063387680621376","0.9470131056649345","1.0439230799674988"
"4712","1.0839620913778034","1.0556680006640298","1.122453314917428"
"4713","1.0207435403551373","0.9490009546279907","1.1416360224996294"
"4714","0.9453973755950019","0.9205880675997052","0.9613309374877385"
"4715","1.067676503033865","1.0414943907942091","1.09018651502473"
"4716","1.1395122891380673","1.1021874632154192","1.1877231342451913"
"4717","1.076603761741093","1.0165952401501792","1.1081598486219133"
"4718","1.1780304440430232","0.9290400232587542","1.3562838520322527"
"4719","1.0802452677772159","1.0466470079762595","1.130950425352369"
"4720","1.1650217601231168","0.9953063002654484","1.2978606692382268"
"4721","1.0551031607957113","0.9345464770283017","1.2155904514448983"
"4722","1.1072552147365753","1.0394835301807948","1.1893970242568426"
"4723","1.1702371849900202","0.9381171720368522","1.309783594948905"
"4724","1.0454049848374867","0.9876175650528499","1.0841609197003501"
"4725","1.0140286939484733","0.8902985155582428","1.1036695837974548"
"4726","0.9837764189356849","0.9597790241241455","1.029347483600889"
"4727","1.1089152338958923","1.078388865504946","1.1335171375955855"
"4728","0.9973799160548618","0.9086446591785976","1.0487670132092066"
"4729","0.9454970785549709","0.8714892821652549","0.9904032605034965"
"4730","0.9787326284817287","0.9591439153466906","1.007406426327569"
"4731","1.1021460805620467","0.9185696414538792","1.2368099093437195"
"4732","1.018971765325183","0.9545171771730695","1.0876214461667197"
"4733","1.0142423865341004","0.947029675756182","1.0611178832394736"
"4734","1.116593321164449","1.0314405815941947","1.1797643218721663"
"4735","0.9878404239813486","0.9468626209667751","1.0360904676573617"
"4736","1.1403776080835433","1.101531331028257","1.1957481929234095"
"4737","1.0661217400005885","0.9727360946791512","1.1634366299424852"
"4738","1.1540378360521224","1.0200834018843514","1.2392211897032601"
"4739","1.061643584853127","0.9936717663492475","1.1449150059904372"
"4740","1.113080952848707","1.0359580389090948","1.199753041778292"
"4741","1.0474020895503815","0.9509529982294355","1.1490433428968703"
"4742","1.0861089428265889","1.0794117493288857","1.0894599301474435"
"4743","1.1127370879763647","1.029108268874032","1.1932522441659654"
"4744","0.9365342188449133","0.9050473059926715","0.9634476602077484"
"4745","1.093932845762798","0.84715850012643","1.2188216703278678"
"4746","1.0457392562003365","0.8885338178702763","1.1551033811909812"
"4747","0.9948982908612205","0.932037353515625","1.0450578587395805"
"4748","1.1126969825653803","0.9184076189994812","1.2786984358515059"
"4749","1.1203975379467013","1.059484383889607","1.1732899461473738"
"4750","1.1776059028648194","1.143394900219781","1.20155645268304"
"4751","1.177802683342071","1.0673525716577257","1.3314324617385864"
"4752","1.0597926534357527","0.9572423015322004","1.1533563605376653"
"4753","1.0587587094023114","1.0415738629443305","1.0728691475731986"
"4754","1.1266016903377716","1.0369974204472132","1.285527195249285"
"4755","1.0021678138346897","0.9634361011641366","1.0531883026872362"
"4756","1.1719712884653182","1.0055926314422063","1.2869057655334473"
"4757","1.0360914043017797","0.9065128351960864","1.2132224440574646"
"4758","1.0673913189343043","0.9689585736819676","1.179079681634903"
"4759","1.0460051681314197","0.9411827368395669","1.151561711515699"
"4760","1.0032158536570412","0.8703696387154716","1.0947501872267043"
"4761","1.1391406683694747","0.9859453056539808","1.2485678025654383"
"4762","1.1094295098668054","0.9238551812512534","1.2435504794120789"
"4763","1.137398973816917","1.0707496787820543","1.2594203395502908"
"4764","0.9838123662131174","0.9552524260112217","1.0012304314545222"
"4765","1.060594714823223","0.9979610528264727","1.10093069928033"
"4766","1.0096036706651959","0.8892119697162083","1.0723970362118311"
"4767","1.1421980346952165","1.0612664307866777","1.2113185482365745"
"4768","0.999471284094311","0.9428567290306091","1.098165967634746"
"4769","1.0572083109901065","0.9082406631537846","1.2876476773193903"
"4770","1.2022934030918846","1.1263642609119415","1.3357730678149633"
"4771","1.1144823602267673","0.9181866305215018","1.2446382769516535"
"4772","1.2018469274044037","1.0006882378033228","1.3524459302425385"
"4773","1.133736266976311","1.0367366756711687","1.256610861846379"
"4774","1.0136156649816603","0.8961329332419804","1.086957825081689"
"4775","1.0084237300214314","0.9667180606297084","1.0740574896335602"
"4776","1.0039872427781422","0.976378973041262","1.0504264107772283"
"4777","1.078885040112904","0.9507591383797782","1.1480050555297308"
"4778","1.1081356690043496","0.9971321054867336","1.1638126713888985"
"4779","1.1523019359225317","1.0806366630962916","1.1976735719612666"
"4780","1.0961381793022156","0.9705068298748561","1.1931706411497933"
"4781","1.1102380156517029","1.042972398655755","1.1811975836753845"
"4782","1.1946086699054355","1.0279851683548518","1.287364763872964"
"4783","1.175730825180099","1.0500632503202982","1.30247848374503"
"4784","1.1417254110177357","1.0376035145350866","1.311211735010147"
"4785","1.0706026923088798","1.025871945278985","1.155929548399789"
"4786","1.0786720258849007","1.022404785667147","1.165427782705852"
"4787","1.0405185321966808","0.9707319268158504","1.1233005140508925"
"4788","1.0950588569754647","0.9591500971998487","1.2433306532246726"
"4789","0.9900208498750415","0.9273020923137665","1.0555472033364433"
"4790","1.1098518939245314","0.93132369858878","1.2419248563902718"
"4791","1.0465275631064461","1.0259859987667628","1.082372214112963"
"4792","1.0161092040084656","0.9658250084945134","1.0446070177214486"
"4793","0.9130240501392456","0.870263648884637","0.9911216114248548"
"4794","1.1485071735722678","1.114761812346322","1.2061041806425368"
"4795","1.0025068109943753","0.9276912638119289","1.0939499565533228"
"4796","1.0347751606078377","0.9682071379252842","1.1521048503262656"
"4797","1.026608983675639","0.8689041137695312","1.176949484007699"
"4798","1.006899383806047","0.9307765279497419","1.0785394140652247"
"4799","1.0878459498995827","1.0232750007084437","1.1398706180708749"
"4800","0.9697301501319523","0.956650836127145","0.9767517745494843"
"4801","1.0600792538552055","0.972700583083289","1.160948817219053"
"4802","0.9826680514074507","0.9062175303697586","1.0479448182242257"
"4803","0.9990293809345792","0.9591326074940818","1.053959676197597"
"4804","1.0960183427447365","0.9328385123184749","1.2216272268976485"
"4805","1.1785218701476143","0.9081083536148071","1.4122410331453596"
"4806","1.1608429366634005","1.0377062686852045","1.2948124366147178"
"4807","1.1284423484688713","1.0410995185375214","1.2890616655349731"
"4808","0.9287398081450235","0.8495933477367673","0.9882469815867287"
"4809","1.0258116949172247","0.9462591281958989","1.0832751478467668"
"4810","0.9973196401482537","0.8841084625039782","1.09321009687015"
"4811","1.044833895705995","0.9815877420561654","1.0820932686328888"
"4812","1.1000338523160842","1.0679341426917486","1.1257847079208918"
"4813","1.1008692937237876","0.9796952434948513","1.1978149584361486"
"4814","0.9105025160880316","0.845026569707053","0.9804134666919708"
"4815","1.0614917335056122","0.985486273254667","1.1641417784350259"
"4816","1.1915125804288047","1.1713337685380663","1.2154046509947096"
"4817","1.0006747132255918","0.9012577193123954","1.053294769355229"
"4818","1.0405128598213196","0.9467715748718807","1.1145404747554235"
"4819","1.1009082411016735","1.0559412283556802","1.177888729742595"
"4820","1.175117401849656","1.0474263089043754","1.3251114657946996"
"4821","0.9980872855299996","0.8928062490054539","1.1281764166695731"
"4822","1.014613592908496","0.9133404280458178","1.1320390232971735"
"4823","0.9966896985258374","0.9532028096062797","1.0278904693467277"
"4824","1.143353412548701","1.0831197202205658","1.1992760172912054"
"4825","0.9187828004360199","0.8380712526185172","0.9747063858168465"
"4826","1.1564097149031503","0.9701845390456063","1.3228294679096766"
"4827","1.1614889346417927","1.0000560283660889","1.2800106831959315"
"4828","1.134580732811065","0.9738050784383502","1.371355848652976"
"4829","1.1421958222275688","1.0969731765133994","1.2257865709917886"
"4830","1.1221830773921242","0.9903474407536643","1.3388731266771043"
"4831","1.0934973387491136","1.0050914755889349","1.1492010142121996"
"4832","1.0775981091317677","1.0123492734772819","1.1357771498816354"
"4833","1.0824765846842812","1.0130712347371238","1.1923073615346635"
"4834","1.0032062842732383","0.9466266461781093","1.0662025042942591"
"4835","1.0546763652846927","0.9826222445283618","1.1351711707455772"
"4836","1.0117583870887756","0.9847409129142761","1.0629402569362096"
"4837","1.1880967730567569","1.1680859710489","1.208906616483416"
"4838","1.0716591732842582","0.9794851584093911","1.1267593588147844"
"4839","1.0515807143279483","0.9702266667570386","1.0945684271199363"
"4840","1.0115168995800472","0.9363261993442263","1.0702473861830575"
"4841","1.1716954239777155","1.107717982360295","1.2246902797903334"
"4842","1.0678665183839344","0.9731618847165789","1.2043482235499792"
"4843","1.1508886047771998","1.0069610604218073","1.304521999188832"
"4844","1.0731047079676674","1.011410070317132","1.1733566182000297"
"4845","1.102788378794988","1.0711245792252677","1.1274969577789307"
"4846","1.0656965772310893","0.903143857206617","1.2573916358607156"
"4847","1.1213122010231018","1.0491395507540022","1.2032766895634788"
"4848","1.0540561221894764","1.0205938134874617","1.1007436726774489"
"4849","1.0363287939911798","0.9447750491755349","1.0945851291928972"
"4850","1.0560079259531838","0.9478213276181903","1.2557345501014165"
"4851","1.2561214693955012","1.0773722061089106","1.3505537467343467"
"4852","1.2044167873405274","0.990862135376249","1.3984345367976598"
"4853","1.057962819224312","0.9427202684538705","1.1771102547645569"
"4854","1.0655030139854977","0.9848022844110217","1.1619803650038583"
"4855","1.027671253397351","0.9457138010433742","1.108166707413537"
"4856","1.1237273372354961","0.9601723211152213","1.4182904362678528"
"4857","1.1322718205906097","1.0448794322354453","1.24355810880661"
"4858","1.1707179659888858","0.9640669992991856","1.2946416565350123"
"4859","1.1691699396996271","1.050490745476314","1.3437366230147225"
"4860","1.034719445875713","0.9728003995759147","1.1415087154933385"
"4861","1.1098512354351227","1.054230979510716","1.212274398122515"
"4862","1.1600120450769154","1.0404179734843118","1.3219666651317052"
"4863","1.0905341463429588","1.0096476078033447","1.1548217833042145"
"4864","1.2011466679118927","1.0549393083368028","1.2825215884617396"
"4865","0.9906039975938342","0.9538992515632084","1.031774354832513"
"4866","1.1741607189178467","1.1151135223252433","1.2843496714319502"
"4867","1.159631201199123","0.9001070048127856","1.4224917207445418"
"4868","1.0375522559597379","0.961175582238606","1.141401767730713"
"4869","1.1637908277057465","1.1258350270135062","1.2179278816495622"
"4870","1.0351644037734895","0.7866425833531788","1.1661959843976157"
"4871","1.1332519153753917","1.0812433958053589","1.2288610254015242"
"4872","1.204966834613255","1.1456595701830727","1.2488403746059962"
"4873","1.128653524886994","0.9910018060888562","1.2612588150160653"
"4874","1.1201108963716597","1.0228780210018158","1.2684807011059351"
"4875","1.1530469485691615","1.0546089495931352","1.3208699056080409"
"4876","1.0965537159215837","0.9784510093075889","1.1711176633834839"
"4877","1.193315707501911","1.045865305832454","1.3287819879395621"
"4878","0.9534388510953812","0.9253396945340293","0.9695913536208016"
"4879","1.0228786014375233","0.8992937632969448","1.0897541642189026"
"4880","0.9934558953557695","0.9008267734731946","1.0708548256329127"
"4881","1.123489757378896","1.013772304568972","1.2129977175167628"
"4882","0.9830885103770665","0.9755828125136239","0.9889979362487793"
"4883","1.1754053731759389","1.0677719414234161","1.3033782499177116"
"4884","1.0092109725588845","1.0021300571305412","1.0174744852951594"
"4885","1.1894834197702862","1.0900605746677943","1.340502951826368"
"4886","1.0458451537858873","0.9996176872934613","1.084055061851229"
"4887","0.9763158715906597","0.8774691862719399","1.0545096908296858"
"4888","1.1200320692289445","1.0556609204837255","1.2263808122703008"
"4889","1.047874330055146","1.007160586970193","1.0758673761572157"
"4890","1.0967756268523987","1.0369212073939187","1.1340699281011308"
"4891","1.1117046915349504","1.0414401377950395","1.2043227808816093"
"4892","1.0754038592179616","1.0434858756405967","1.1165969116347176"
"4893","1.0517954641864413","0.9728466612952096","1.1634257435798645"
"4894","1.0100151612645103","0.9149159831660134","1.099418533699853"
"4895","1.0684022506078084","0.9907544468130384","1.133890722479139"
"4896","1.0562395240579332","0.9977940108094897","1.0917228588036128"
"4897","1.0967291607743217","1.0374114598546709","1.1291792690753937"
"4898","1.0496181732132321","0.9562246756894248","1.1209232594285692"
"4899","1.0506187308402286","0.8895305139677865","1.2666595407894679"
"4900","1.190543995017097","1.1499089513506209","1.2208180257252284"
"4901","1.096395472685496","0.8743927989687238","1.395382182938712"
"4902","1.0605360297929673","0.9454864050660815","1.1698593923023768"
"4903","1.0720766172522591","0.9549271421773093","1.2433597615786962"
"4904","1.1740385293960571","1.0890604385307856","1.2575522320611137"
"4905","1.1617131900219688","1.112773835659027","1.1930550720010484"
"4906","1.0056551084631966","0.9125607226576123","1.1726141231400626"
"4907","1.1595629652341206","1.046555370092392","1.2632521518639155"
"4908","1.1674303738843828","1.0998034562383379","1.2271648049354553"
"4909","1.0592108241149358","0.9765693971088955","1.152526774576732"
"4910","0.9995464356172653","0.9474644448075976","1.0270318303789412"
"4911","1.0163911552656266","0.981603320155825","1.043456792831421"
"4912","1.0486118566422233","1.037221955401557","1.06567063501903"
"4913","1.103545721088137","1.0337923509734017","1.2223307916096278"
"4914","1.0292295040119261","0.9195243013756615","1.1650368315832955"
"4915","1.0494425098101299","0.9670929525579725","1.1693273867879594"
"4916","1.0710005263487499","0.8891915891851697","1.2965860962867737"
"4917","1.2178996659460521","1.0611806128706252","1.4411171078681946"
"4918","1.0958831622487024","1.0440584208284105","1.1578258616583688"
"4919","1.127896568604878","1.0272088306290763","1.296968059880393"
"4920","1.0631319837910789","0.8471840620040894","1.2228047123977117"
"4921","1.0961148426646277","1.0132585551057542","1.2260578445025854"
"4922","1.1305282215277355","1.0858051776885986","1.2042229303291865"
"4923","1.154647429784139","0.9007233721869332","1.3327419119221824"
"4924","1.0820059790497734","0.9562125759465354","1.2927988256726946"
"4925","1.073651813325428","0.9869361477238792","1.1671563642365592"
"4926","1.0902060568332672","1.017680721623557","1.1884752086230688"
"4927","1.0498812255405243","0.9704360067844391","1.1172978281974792"
"4928","1.0777348790849957","1.0471599102020264","1.1194957750184196"
"4929","1.0759750022774652","1.0241381440843855","1.1590551350797926"
"4930","1.1352847942284174","0.9317879676818848","1.3329090986933028"
"4931","1.1656693149180637","1.1064683284078325","1.2571995088032313"
"4932","1.085820788428897","0.9638080426624843","1.2444587647914886"
"4933","1.0873593042294185","0.9753182594265256","1.147313037088939"
"4934","0.9855231103442964","0.9477098967347827","1.0147789588996343"
"4935","1.1856640350250969","1.1325312639985765","1.2241275310516357"
"4936","1.0435920187405177","0.9796289375850132","1.0814920791557856"
"4937","1.1730617880821228","1.0742152290684837","1.245857106787818"
"4938","1.0272872845331829","0.9839441137654441","1.0764468695436205"
"4939","0.9658506995155699","0.8536790013313293","1.0289882932390486"
"4940","1.174597714628492","1.021475579057421","1.2717751945768083"
"4941","1.106898524931499","1.0801122869764055","1.1253307632037572"
"4942","1.103620749144327","0.9849056942122323","1.226738955293383"
"4943","1.106493700118292","0.9820699308599744","1.1925939619541168"
"4944","0.9928485907259441","0.9588225313595363","1.0589735209941864"
"4945","1.0073307724226088","0.9745948186942509","1.037972595010485"
"4946","1.0030874624138788","0.9625432576451983","1.057949653693608"
"4947","1.017379718167441","0.9200240884508405","1.1623045546667916"
"4948","1.0752968617847989","0.8779426642826625","1.2719078660011292"
"4949","1.0486592714275635","0.8237791167838233","1.2531828454562597"
"4950","0.9488283622832525","0.9287234246730804","0.9671418837138585"
"4951","1.1438058118025463","1.0643762818404607","1.2564094449792589"
"4952","1.0814673744496845","1.0583990897451128","1.126963279076985"
"4953","1.2072229825315022","1.1687657535076141","1.241295908178602"
"4954","1.0703726637931097","1.0186727472714014","1.1491514018603735"
"4955","1.0246276741936093","0.9164548643997737","1.0924110497747148"
"4956","1.1389638753164382","1.0530644186905451","1.2179363923413413"
"4957","1.1294055268878027","1.0464970086302077","1.2397446589810508"
"4958","1.0176356505779993","0.9698139216218676","1.059290085520063"
"4959","1.0479254183315094","0.9124695232936314","1.2715467172009605"
"4960","1.1525309426443917","1.0554373477186476","1.2446837510381425"
"4961","1.0580692986647289","0.9149382880755833","1.1663689783641271"
"4962","1.165079531215486","1.059326904160636","1.2866598963737488"
"4963","1.1607967927342369","0.9679582161562783","1.3290747233799525"
"4964","1.0553750566073825","1.0035925039223261","1.1046094724110194"
"4965","1.1186208029588063","1.0429044451032365","1.2394375205039978"
"4966","1.0451496101561046","0.9222092075007302","1.1137147034917558"
"4967","1.0277149563743955","0.9954285366194588","1.068297905581338"
"4968","1.2595269623256864","1.1807836975370134","1.3051630514008659"
"4969","1.1040613708041962","0.935347420828683","1.2281581589153834"
"4970","1.066757843607948","0.9822268443448203","1.1208214248929704"
"4971","1.1646662780216763","1.0307602286338806","1.3617310694285802"
"4972","1.0673717444851285","1.0066522913319724","1.150242613894599"
"4973","1.0290059901419142","0.9405380019119808","1.1346053651400976"
"4974","1.0565167779014224","0.9869890809059143","1.0917799643107824"
"4975","1.144567024140131","1.1081571408680506","1.2030213645526342"
"4976","1.0278260764621552","1.0116190229143416","1.049934698002679"
"4977","1.0892754409994398","0.9382860617978233","1.2843832543918066"
"4978","1.1349937262989227","0.8291836295809064","1.3138789704867773"
"4979","1.0623378824620018","0.9533665818827493","1.2149287845407213"
"4980","0.9560598731040955","0.8493620966162","1.04999321273395"
"4981","0.9941512048244476","0.8492719403335026","1.0733367587838853"
"4982","1.1404839640571958","1.1367380235876356","1.1473519887242998"
"4983","0.9537584249462401","0.9277149417570659","0.9798327854701451"
"4984","1.1435521017937431","1.1060184964111872","1.174823250089373"
"4985","1.0433653238273803","0.9286316122327533","1.1409620004040855"
"4986","1.0191482816423687","0.9047096414225442","1.1805714411394936"
"4987","1.0905872327940804","1.0172079631260462","1.151115515402385"
"4988","1.0872425522123066","1.0466360066618239","1.1220380238124303"
"4989","1.0674806960991452","0.9626258441380092","1.1636700800486974"
"4990","1.0313750590596882","0.9481124494756971","1.154082945414952"
"4991","1.118814590431395","1.001420842749732","1.323000546012606"
"4992","1.022887566259929","0.9019205612795693","1.09126130597932"
"4993","1.019443968931834","0.9258462275777545","1.1133481434413366"
"4994","0.9944869833333151","0.9497152524335044","1.0252935418060847"
"4995","1.098459357307071","0.9753799566200801","1.2513915044920785"
"4996","1.0591547276292528","1.0431210356099265","1.078859099320003"
"4997","0.9857074817021688","0.8764161169528961","1.0783770169530595"
"4998","1.062025310028167","0.9567558211939675","1.257415452173778"
"4999","1.0290835187548681","0.9590237055506025","1.109370538166591"
"5000","1.0637872431959425","0.9762894936970302","1.2157961641039168"
"5001","1.1225165682179588","0.9175545998982021","1.3298991663115365"
"5002","1.1223915829544975","1.0178305123533522","1.21319614137922"
"5003","1.1052758878185636","0.974898704460689","1.195382684469223"
"5004","1.0048785167081016","0.9841821023396083","1.0174031044755663"
"5005","1.0764033893744152","0.9765099159308842","1.1889370211533137"
"5006","1.0616602656387146","0.9895070961543492","1.142035539661135"
"5007","1.1538569260211216","0.9357857065541404","1.3231760604040963"
"5008","1.03795458873113","0.9183735038552966","1.1278597627367293"
"5009","1.0075359316099257","0.9663283654621669","1.0841037673609597"
"5010","1.0603470589433397","0.9882174347128186","1.1452853083610535"
"5011","1.1168215033553897","1.0288568947996413","1.2453458053725106"
"5012","1.2368273039658864","1.1577354712145669","1.282309080873217"
"5013","0.9738072355588278","0.9064889124461583","1.0126114657946996"
"5014","1.070667905466897","1.0208466691630227","1.1189142252717699"
"5015","1.1094241837660472","1.0510304697922297","1.1764455693108695"
"5016","1.0730038214297524","0.8902416399547032","1.2697062236922128"
"5017","1.1534825208641235","1.0248610632760184","1.2920628871236528"
"5018","1.0543957920301528","0.960763258593423","1.236205096755709"
"5019","1.0627022641045707","0.9641809165477753","1.1678693762847356"
"5020","1.0408083782309578","0.8852339727537972","1.2435873746871948"
"5021","1.1161757508913677","0.9953715673514775","1.2966915326459068"
"5022","1.0877116918563843","1.0151105097361974","1.1288588089602334"
"5023","1.0175291030179887","0.9364476544516427","1.0775665257658278"
"5024","1.017431963057745","0.8771397003105709","1.0963368543556757"
"5025","1.1654349239099593","1.0736938204084123","1.2414320409297943"
"5026","1.1614927294708435","1.0159878134727478","1.2548313183443887"
"5027","1.1120972420488087","0.9454484922545296","1.2411740464823586"
"5028","1.2068469197977156","1.1349932423659734","1.2744469046592712"
"5029","1.0423498636200315","0.9944277320589338","1.0858418898923057"
"5030","1.0743197131724584","0.9406713545322418","1.1595414876937866"
"5031","1.1104300149849484","1.0195977006639754","1.2408940408911024"
"5032","1.0575062050705863","0.9239750249045235","1.280654788017273"
"5033","1.1961028150149755","1.1216679045132227","1.342957513672965"
"5034","1.0232797946248737","0.9027291366032192","1.166822612285614"
"5035","1.029858696318808","0.8762302973440715","1.223635277577809"
"5036","1.1525705470925285","1.0723081571715218","1.2628600937979562"
"5037","1.042449177730651","0.9906415726457324","1.1098271438053675"
"5038","1.1170965901442935","1.0084302723407745","1.2094715067318507"
"5039","0.9888459926559813","0.9050407665116447","1.0896277299949102"
"5040","1.036956053404581","0.9968493453093937","1.0994100826127189"
"5041","1.0173351140249343","0.9571904199463981","1.1372150821345193"
"5042","1.0386656948498316","0.9341668358870915","1.201577969959804"
"5043","1.0609164181209747","0.9894285116876874","1.1101822427340917"
"5044","1.0308173128536768","0.9740547026906695","1.1226391621998377"
"5045","1.05557091321264","0.9135411637169975","1.2670643840517317"
"5046","1.0459499728111992","0.9983310571738652","1.1306145787239075"
"5047","0.9912570416927338","0.9694910262312207","1.0308837337153298"
"5048","1.0039678769452232","0.9216621816158295","1.1522218244416373"
"5049","1.1182672693615867","1.0346618379865373","1.1764298209122248"
"5050","1.12769002360957","1.0091260884489333","1.1933465429714747"
"5051","1.0712749702589852","0.9627083667687008","1.2236303176198686"
"5052","1.1627726285230544","1.0194799431732722","1.288238172020231"
"5053","0.9694337873231795","0.8830805761473519","1.0921832152775355"
"5054","1.0599414025034222","0.924983377967562","1.2143807240894862"
"5055","1.1705687415032158","0.977975389787129","1.3406087500708443"
"5056","1.1091209224292211","1.0066963732242584","1.1717706322669983"
"5057","1.0356168832097734","1.0016220552580697","1.0769924053124018"
"5058","1.0899031517051514","1.0285431231771196","1.1806085365159171"
"5059","1.060068019798824","1.0322205083710807","1.0938459294182914"
"5060","1.015380450657436","0.9030239113739559","1.1615239977836609"
"5061","1.0393248044309162","0.9896199234894344","1.0697820144040244"
"5062","1.0851891721997944","0.9696048625877925","1.2071733219282967"
"5063","1.1334724667526428","1.0422674119472504","1.1905348939555032"
"5064","1.1062219909259252","0.8914152256080082","1.276609684739794"
"5065","1.110347344761803","0.9722362927028111","1.2128117680549622"
"5066","1.0770478021530878","0.9745909699371883","1.1920516363212041"
"5067","1.129897855577015","1.0771230714661735","1.1922059570040022"
"5068","1.0667173564434052","0.9764107976640973","1.1851047575473785"
"5069","1.0923191975979578","0.9878597983292171","1.1525665819644928"
"5070","1.0245377939371836","0.9628410850252423","1.062515731368746"
"5071","1.0894258589971633","0.9906233634267535","1.2226171238081796"
"5072","1.1032896027678536","1.0503064266272955","1.1461672357150487"
"5073","1.1484907468159993","1.0440974618707384","1.3444640636444092"
"5074","0.9794153202147711","0.9566774368286133","1.0036481022834778"
"5075","1.0931679294222878","0.9893854558467865","1.1659571656158991"
"5076","1.0394303309065955","0.834835450564112","1.266459379877363"
"5077","1.0180400780269079","0.9337155137743268","1.0754052570887975"
"5078","0.9631065669513884","0.9175355349268232","1.0513998780931746"
"5079","0.9709904186782382","0.8766588334526334","1.103679244007383"
"5080","1.1787607811746144","0.9840431639126369","1.412343442440033"
"5081","0.9565536479155222","0.8775247037410736","1.026589959859848"
"5082","1.0344082769893463","0.8134579658508301","1.1995974055358343"
"5083","0.991712646824973","0.9050702367510114","1.0983954582895552"
"5084","0.9940737514268786","0.9510812418801444","1.0533237329551153"
"5085","0.9898317427862257","0.9437616424901145","1.0175956615379878"
"5086","1.0176842971926643","0.8333535002810615","1.139923359666552"
"5087","1.09044001357896","1.0545789514269148","1.1531373134681158"
"5088","0.9660616190660568","0.8862815925053188","1.0291312209197454"
"5089","1.0820767879486084","0.9326068503516061","1.3767289306436266"
"5090","1.0154090921084087","0.9620672677244458","1.100259040083204"
"5091","1.0267794983727592","1.0027050120489938","1.0605712618146623"
"5092","1.08436081522987","0.9445605490888868","1.1884087409291948"
"5093","1.1227354478268396","1.0839663658823286","1.1920753249100275"
"5094","0.9326919267574946","0.8460636330502374","1.002762211220605"
"5095","1.009000798066457","0.965233598436628","1.0658317123140608"
"5096","1.0537722579070499","0.8768360146454403","1.1776088305882044"
"5097","1.0538657151517414","0.9341789739472526","1.1228929672922408"
"5098","1.0035042862097423","0.9877771650041852","1.0222441000597817"
"5099","1.0189200980322701","0.969663462468556","1.1065226921013422"
"5100","1.0383185481741315","0.8980221429041454","1.2016466047082628"
"5101","1.0418834019274938","1.02996027469635","1.0516592902796609"
"5102","1.0734132088366009","1.0280386975833349","1.163947697196688"
"5103","1.0500849457014174","0.9543651214667729","1.115520796605519"
"5104","1.2013146650223503","1.136813121182578","1.2734004259109497"
"5105","0.9511246099358512","0.8788890881197793","1.0668377876281738"
"5106","0.9811001661277953","0.9619343961988177","0.9958230001585824"
"5107","1.044608590148744","0.9802643869604383","1.118447176047734"
"5108","1.0084197138036999","0.8925441248076302","1.096130860703332"
"5109","1.0874285428296953","1.0423715497766222","1.1223613832678114"
"5110","1.0657357814766113","1.0234844642026084","1.0890285926205772"
"5111","1.0367224173886436","1.0293879210948944","1.0502127196107591"
"5112","1.037955084017345","0.9828793406486511","1.0769552545888084"
"5113","0.9832042668546949","0.8974655526024955","1.031696034329278"
"5114","1.021439885809308","1.0146390838282449","1.0348321029118128"
"5115","1.1587952276070912","1.0359108192580087","1.330687084368297"
"5116","1.116100815080461","1.0182118245533534","1.2504951655864716"
"5117","1.1359613963535855","1.0278790763446264","1.236868338925498"
"5118","1.042189264581317","0.9619869249207633","1.1603772938251495"
"5119","1.0242427431401753","0.9849213872637067","1.046391921383994"
"5120","1.089873989423116","1.0685060662882668","1.1014038920402527"
"5121","1.1090591010593231","1.0457972160407476","1.1749897769519262"
"5122","1.103241388286863","1.0480921055589403","1.2129332082612174"
"5123","1.065534383058548","0.9435373714991978","1.1763738564082555"
"5124","1.0341357744875408","0.9406824367386954","1.184337045465197"
"5125","1.1920818800017947","1.0318344576018197","1.3547917774745397"
"5126","0.9760812577747163","0.9078254657132285","1.0113104922430856"
"5127","0.9934181939987909","0.9109581070286887","1.0620915038245065"
